wavelength,intensity,element
5877.896,0.9763,Helium
5877.898,0.9772,Helium
5877.9,0.9781,Helium
5877.902,0.9788,Helium
5877.904,0.9796,Helium
5877.906,0.9803,Helium
5877.908,0.9809,Helium
5877.91,0.9815,Helium
5877.912,0.982,Helium
5877.914,0.9825,Helium
5877.916,0.9829,Helium
5877.918,0.9833,Helium
5877.92,0.9836,Helium
5877.922,0.9839,Helium
5877.924,0.9841,Helium
5877.926,0.9843,Helium
5877.928,0.9844,Helium
5877.93,0.9845,Helium
5877.932,0.9846,Helium
5877.934,0.9847,Helium
5877.936,0.9848,Helium
5877.938,0.9848,Helium
5877.94,0.9849,Helium
5877.942,0.9849,Helium
5877.944,0.9849,Helium
5877.946,0.9849,Helium
5877.948,0.9849,Helium
5877.95,0.9849,Helium
5877.952,0.9849,Helium
5877.954,0.9848,Helium
5877.956,0.9848,Helium
5877.958,0.9846,Helium
5877.96,0.9845,Helium
5877.962,0.9843,Helium
5877.964,0.9841,Helium
5877.966,0.9839,Helium
5877.968,0.9837,Helium
5877.97,0.9834,Helium
5877.972,0.9831,Helium
5877.974,0.9828,Helium
5877.976,0.9825,Helium
5877.978,0.9821,Helium
5877.98,0.9817,Helium
5877.982,0.9813,Helium
5877.984,0.9808,Helium
5877.986,0.9804,Helium
5877.988,0.9799,Helium
5877.99,0.9795,Helium
5877.992,0.979,Helium
5877.994,0.9785,Helium
5877.996,0.9781,Helium
5877.998,0.9777,Helium
5878.0,0.9772,Helium
5878.002,0.9768,Helium
5878.004,0.9764,Helium
5878.006,0.9761,Helium
5878.008,0.9757,Helium
5878.01,0.9754,Helium
5878.012,0.9752,Helium
5878.014,0.975,Helium
5878.016,0.9748,Helium
5878.018,0.9746,Helium
5878.02,0.9745,Helium
5878.022,0.9745,Helium
5878.024,0.9745,Helium
5878.026,0.9745,Helium
5878.028,0.9745,Helium
5878.03,0.9746,Helium
5878.032,0.9746,Helium
5878.034,0.9747,Helium
5878.036,0.9748,Helium
5878.038,0.975,Helium
5878.04,0.9752,Helium
5878.042,0.9753,Helium
5878.044,0.9755,Helium
5878.046,0.9757,Helium
5878.048,0.9758,Helium
5878.05,0.976,Helium
5878.052,0.9762,Helium
5878.054,0.9764,Helium
5878.056,0.9766,Helium
5878.058,0.9768,Helium
5878.06,0.977,Helium
5878.062,0.9772,Helium
5878.064,0.9774,Helium
5878.066,0.9776,Helium
5878.068,0.9778,Helium
5878.07,0.9781,Helium
5878.072,0.9784,Helium
5878.074,0.9786,Helium
5878.076,0.9788,Helium
5878.078,0.979,Helium
5878.08,0.9792,Helium
5878.082,0.9794,Helium
5878.084,0.9796,Helium
5878.086,0.9798,Helium
5878.088,0.98,Helium
5878.09,0.9801,Helium
5878.092,0.9803,Helium
5878.094,0.9805,Helium
5878.096,0.9807,Helium
5878.098,0.9809,Helium
5878.1,0.9811,Helium
5878.102,0.9812,Helium
5878.104,0.9814,Helium
5878.106,0.9815,Helium
5878.108,0.9816,Helium
5878.11,0.9818,Helium
5878.112,0.982,Helium
5878.114,0.9821,Helium
5878.116,0.9822,Helium
5878.118,0.9823,Helium
5878.12,0.9825,Helium
5878.122,0.9826,Helium
5878.124,0.9827,Helium
5878.126,0.9828,Helium
5878.128,0.983,Helium
5878.13,0.9831,Helium
5878.132,0.9832,Helium
5878.134,0.9833,Helium
5878.136,0.9835,Helium
5878.138,0.9836,Helium
5878.14,0.9836,Helium
5878.142,0.9837,Helium
5878.144,0.9838,Helium
5878.146,0.9839,Helium
5878.148,0.9841,Helium
5878.15,0.9842,Helium
5878.152,0.9843,Helium
5878.154,0.9843,Helium
5878.156,0.9845,Helium
5878.158,0.9846,Helium
5878.16,0.9846,Helium
5878.162,0.9847,Helium
5878.164,0.9849,Helium
5878.166,0.985,Helium
5878.168,0.9851,Helium
5878.17,0.9852,Helium
5878.172,0.9853,Helium
5878.174,0.9854,Helium
5878.176,0.9855,Helium
5878.178,0.9855,Helium
5878.18,0.9856,Helium
5878.182,0.9857,Helium
5878.184,0.9858,Helium
5878.186,0.9859,Helium
5878.188,0.986,Helium
5878.19,0.9861,Helium
5878.192,0.9862,Helium
5878.194,0.9863,Helium
5878.196,0.9864,Helium
5878.198,0.9865,Helium
5878.2,0.9866,Helium
5878.202,0.9867,Helium
5878.204,0.9868,Helium
5878.206,0.9868,Helium
5878.208,0.9869,Helium
5878.21,0.987,Helium
5878.212,0.987,Helium
5878.214,0.9871,Helium
5878.216,0.9871,Helium
5878.218,0.9872,Helium
5878.22,0.9873,Helium
5878.222,0.9873,Helium
5878.224,0.9874,Helium
5878.226,0.9874,Helium
5878.228,0.9874,Helium
5878.23,0.9875,Helium
5878.232,0.9876,Helium
5878.234,0.9876,Helium
5878.236,0.9877,Helium
5878.238,0.9878,Helium
5878.24,0.9878,Helium
5878.242,0.9879,Helium
5878.244,0.9879,Helium
5878.246,0.9879,Helium
5878.248,0.9879,Helium
5878.25,0.988,Helium
5878.252,0.988,Helium
5878.254,0.988,Helium
5878.256,0.988,Helium
5878.258,0.9881,Helium
5878.26,0.9881,Helium
5878.262,0.9881,Helium
5878.264,0.9881,Helium
5878.266,0.9881,Helium
5878.268,0.9881,Helium
5878.27,0.988,Helium
5878.272,0.988,Helium
5878.274,0.9879,Helium
5878.276,0.9879,Helium
5878.278,0.9878,Helium
5878.28,0.9878,Helium
5878.282,0.9878,Helium
5878.284,0.9878,Helium
5878.286,0.9877,Helium
5878.288,0.9877,Helium
5878.29,0.9877,Helium
5878.292,0.9877,Helium
5878.294,0.9878,Helium
5878.296,0.9878,Helium
5878.298,0.9878,Helium
5878.3,0.9878,Helium
5878.302,0.9878,Helium
5878.304,0.9879,Helium
5878.306,0.9879,Helium
5878.308,0.9879,Helium
5878.31,0.9879,Helium
5878.312,0.988,Helium
5878.314,0.9881,Helium
5878.316,0.9881,Helium
5878.318,0.9882,Helium
5878.32,0.9883,Helium
5878.322,0.9884,Helium
5878.324,0.9884,Helium
5878.326,0.9885,Helium
5878.328,0.9886,Helium
5878.33,0.9887,Helium
5878.332,0.9888,Helium
5878.334,0.9889,Helium
5878.336,0.989,Helium
5878.338,0.9891,Helium
5878.34,0.9892,Helium
5878.342,0.9892,Helium
5878.344,0.9893,Helium
5878.346,0.9894,Helium
5878.348,0.9895,Helium
5878.35,0.9896,Helium
5878.352,0.9897,Helium
5878.354,0.9897,Helium
5878.356,0.9899,Helium
5878.358,0.99,Helium
5878.36,0.9901,Helium
5878.362,0.9901,Helium
5878.364,0.9902,Helium
5878.366,0.9902,Helium
5878.368,0.9903,Helium
5878.37,0.9903,Helium
5878.372,0.9903,Helium
5878.374,0.9903,Helium
5878.376,0.9904,Helium
5878.378,0.9903,Helium
5878.38,0.9903,Helium
5878.382,0.9903,Helium
5878.384,0.9903,Helium
5878.386,0.9903,Helium
5878.388,0.9902,Helium
5878.39,0.9902,Helium
5878.392,0.9902,Helium
5878.394,0.9901,Helium
5878.396,0.9901,Helium
5878.398,0.9901,Helium
5878.4,0.99,Helium
5878.402,0.99,Helium
5878.404,0.99,Helium
5878.406,0.99,Helium
5878.408,0.99,Helium
5878.41,0.99,Helium
5878.412,0.99,Helium
5878.414,0.99,Helium
5878.416,0.99,Helium
5878.418,0.9901,Helium
5878.42,0.9901,Helium
5878.422,0.9901,Helium
5878.424,0.9901,Helium
5878.426,0.9901,Helium
5878.428,0.9901,Helium
5878.43,0.99,Helium
5878.432,0.99,Helium
5878.434,0.9899,Helium
5878.436,0.9899,Helium
5878.438,0.9898,Helium
5878.44,0.9898,Helium
5878.442,0.9897,Helium
5878.444,0.9896,Helium
5878.446,0.9895,Helium
5878.448,0.9895,Helium
5878.45,0.9894,Helium
5878.452,0.9894,Helium
5878.454,0.9893,Helium
5878.456,0.9893,Helium
5878.458,0.9893,Helium
5878.46,0.9893,Helium
5878.462,0.9892,Helium
5878.464,0.9892,Helium
5878.466,0.9892,Helium
5878.468,0.9891,Helium
5878.47,0.9891,Helium
5878.472,0.9892,Helium
5878.474,0.9892,Helium
5878.476,0.9891,Helium
5878.478,0.9891,Helium
5878.48,0.9892,Helium
5878.482,0.9892,Helium
5878.484,0.9892,Helium
5878.486,0.9891,Helium
5878.488,0.989,Helium
5878.49,0.989,Helium
5878.492,0.9889,Helium
5878.494,0.9888,Helium
5878.496,0.9887,Helium
5878.498,0.9886,Helium
5878.5,0.9885,Helium
5878.502,0.9884,Helium
5878.504,0.9883,Helium
5878.506,0.9882,Helium
5878.508,0.9881,Helium
5878.51,0.9879,Helium
5878.512,0.9879,Helium
5878.514,0.9878,Helium
5878.516,0.9876,Helium
5878.518,0.9875,Helium
5878.52,0.9875,Helium
5878.522,0.9874,Helium
5878.524,0.9873,Helium
5878.526,0.9872,Helium
5878.528,0.9872,Helium
5878.53,0.9871,Helium
5878.532,0.9871,Helium
5878.534,0.987,Helium
5878.536,0.987,Helium
5878.538,0.987,Helium
5878.54,0.9869,Helium
5878.542,0.9868,Helium
5878.544,0.9867,Helium
5878.546,0.9866,Helium
5878.548,0.9865,Helium
5878.55,0.9864,Helium
5878.552,0.9863,Helium
5878.554,0.9862,Helium
5878.556,0.9862,Helium
5878.558,0.9861,Helium
5878.56,0.986,Helium
5878.562,0.9859,Helium
5878.564,0.9859,Helium
5878.566,0.9858,Helium
5878.568,0.9858,Helium
5878.57,0.9857,Helium
5878.572,0.9857,Helium
5878.574,0.9856,Helium
5878.576,0.9856,Helium
5878.578,0.9856,Helium
5878.58,0.9856,Helium
5878.582,0.9855,Helium
5878.584,0.9855,Helium
5878.586,0.9855,Helium
5878.588,0.9855,Helium
5878.59,0.9856,Helium
5878.592,0.9856,Helium
5878.594,0.9856,Helium
5878.596,0.9857,Helium
5878.598,0.9858,Helium
5878.6,0.9859,Helium
5878.602,0.986,Helium
5878.604,0.9861,Helium
5878.606,0.9862,Helium
5878.608,0.9864,Helium
5878.61,0.9865,Helium
5878.612,0.9865,Helium
5878.614,0.9867,Helium
5878.616,0.9868,Helium
5878.618,0.9869,Helium
5878.62,0.9869,Helium
5878.622,0.987,Helium
5878.624,0.9871,Helium
5878.626,0.9872,Helium
5878.628,0.9873,Helium
5878.63,0.9874,Helium
5878.632,0.9874,Helium
5878.634,0.9875,Helium
5878.636,0.9875,Helium
5878.638,0.9875,Helium
5878.64,0.9875,Helium
5878.642,0.9875,Helium
5878.644,0.9875,Helium
5878.646,0.9875,Helium
5878.648,0.9876,Helium
5878.65,0.9876,Helium
5878.652,0.9876,Helium
5878.654,0.9876,Helium
5878.656,0.9876,Helium
5878.658,0.9877,Helium
5878.66,0.9878,Helium
5878.662,0.9879,Helium
5878.664,0.988,Helium
5878.666,0.988,Helium
5878.668,0.988,Helium
5878.67,0.9881,Helium
5878.672,0.9882,Helium
5878.674,0.9883,Helium
5878.676,0.9884,Helium
5878.678,0.9885,Helium
5878.68,0.9885,Helium
5878.682,0.9886,Helium
5878.684,0.9887,Helium
5878.686,0.9888,Helium
5878.688,0.9888,Helium
5878.69,0.9889,Helium
5878.692,0.9889,Helium
5878.694,0.9889,Helium
5878.696,0.9889,Helium
5878.698,0.9889,Helium
5878.7,0.9889,Helium
5878.702,0.9889,Helium
5878.704,0.9889,Helium
5878.706,0.9889,Helium
5878.708,0.9889,Helium
5878.71,0.9889,Helium
5878.712,0.9889,Helium
5878.714,0.9889,Helium
5878.716,0.9889,Helium
5878.718,0.9889,Helium
5878.72,0.989,Helium
5878.722,0.989,Helium
5878.724,0.989,Helium
5878.726,0.9891,Helium
5878.728,0.9892,Helium
5878.73,0.9893,Helium
5878.732,0.9893,Helium
5878.734,0.9894,Helium
5878.736,0.9895,Helium
5878.738,0.9896,Helium
5878.74,0.9896,Helium
5878.742,0.9897,Helium
5878.744,0.9897,Helium
5878.746,0.9898,Helium
5878.748,0.9899,Helium
5878.75,0.9899,Helium
5878.752,0.99,Helium
5878.754,0.99,Helium
5878.756,0.99,Helium
5878.758,0.99,Helium
5878.76,0.9901,Helium
5878.762,0.9901,Helium
5878.764,0.9902,Helium
5878.766,0.9902,Helium
5878.768,0.9902,Helium
5878.77,0.9902,Helium
5878.772,0.9902,Helium
5878.774,0.9902,Helium
5878.776,0.9902,Helium
5878.778,0.9902,Helium
5878.78,0.9902,Helium
5878.782,0.9902,Helium
5878.784,0.9902,Helium
5878.786,0.9902,Helium
5878.788,0.9903,Helium
5878.79,0.9902,Helium
5878.792,0.9902,Helium
5878.794,0.9902,Helium
5878.796,0.9902,Helium
5878.798,0.9902,Helium
5878.8,0.9901,Helium
5878.802,0.9901,Helium
5878.804,0.9901,Helium
5878.806,0.9901,Helium
5878.808,0.9901,Helium
5878.81,0.9901,Helium
5878.812,0.99,Helium
5878.814,0.99,Helium
5878.816,0.99,Helium
5878.818,0.99,Helium
5878.82,0.99,Helium
5878.822,0.9899,Helium
5878.824,0.9899,Helium
5878.826,0.9898,Helium
5878.828,0.9898,Helium
5878.83,0.9898,Helium
5878.832,0.9898,Helium
5878.834,0.9897,Helium
5878.836,0.9897,Helium
5878.838,0.9897,Helium
5878.84,0.9897,Helium
5878.842,0.9896,Helium
5878.844,0.9896,Helium
5878.846,0.9896,Helium
5878.848,0.9896,Helium
5878.85,0.9896,Helium
5878.852,0.9896,Helium
5878.854,0.9896,Helium
5878.856,0.9896,Helium
5878.858,0.9895,Helium
5878.86,0.9895,Helium
5878.862,0.9894,Helium
5878.864,0.9894,Helium
5878.866,0.9894,Helium
5878.868,0.9893,Helium
5878.87,0.9893,Helium
5878.872,0.9892,Helium
5878.874,0.9891,Helium
5878.876,0.989,Helium
5878.878,0.9889,Helium
5878.88,0.9888,Helium
5878.882,0.9887,Helium
5878.884,0.9886,Helium
5878.886,0.9885,Helium
5878.888,0.9883,Helium
5878.89,0.9881,Helium
5878.892,0.988,Helium
5878.894,0.9878,Helium
5878.896,0.9876,Helium
5878.898,0.9875,Helium
5878.9,0.9873,Helium
5878.902,0.9871,Helium
5878.904,0.9869,Helium
5878.906,0.9869,Helium
5878.908,0.9867,Helium
5878.91,0.9865,Helium
5878.912,0.9863,Helium
5878.914,0.9861,Helium
5878.916,0.9859,Helium
5878.918,0.9858,Helium
5878.92,0.9856,Helium
5878.922,0.9855,Helium
5878.924,0.9853,Helium
5878.926,0.9852,Helium
5878.928,0.985,Helium
5878.93,0.9849,Helium
5878.932,0.9848,Helium
5878.934,0.9847,Helium
5878.936,0.9846,Helium
5878.938,0.9845,Helium
5878.94,0.9844,Helium
5878.942,0.9843,Helium
5878.944,0.9843,Helium
5878.946,0.9842,Helium
5878.948,0.9841,Helium
5878.95,0.9841,Helium
5878.952,0.984,Helium
5878.954,0.984,Helium
5878.956,0.984,Helium
5878.958,0.9839,Helium
5878.96,0.9839,Helium
5878.962,0.9839,Helium
5878.964,0.9838,Helium
5878.966,0.9839,Helium
5878.968,0.984,Helium
5878.97,0.984,Helium
5878.972,0.984,Helium
5878.974,0.9839,Helium
5878.976,0.9839,Helium
5878.978,0.9839,Helium
5878.98,0.9838,Helium
5878.982,0.9838,Helium
5878.984,0.9838,Helium
5878.986,0.9838,Helium
5878.988,0.9837,Helium
5878.99,0.9836,Helium
5878.992,0.9835,Helium
5878.994,0.9835,Helium
5878.996,0.9833,Helium
5878.998,0.9832,Helium
5879.0,0.9832,Helium
5879.002,0.9831,Helium
5879.004,0.983,Helium
5879.006,0.9829,Helium
5879.008,0.9828,Helium
5879.01,0.9827,Helium
5879.012,0.9826,Helium
5879.014,0.9825,Helium
5879.016,0.9824,Helium
5879.018,0.9822,Helium
5879.02,0.982,Helium
5879.022,0.982,Helium
5879.024,0.9819,Helium
5879.026,0.9818,Helium
5879.028,0.9817,Helium
5879.03,0.9816,Helium
5879.032,0.9815,Helium
5879.034,0.9815,Helium
5879.036,0.9815,Helium
5879.038,0.9814,Helium
5879.04,0.9814,Helium
5879.042,0.9814,Helium
5879.044,0.9814,Helium
5879.046,0.9814,Helium
5879.048,0.9815,Helium
5879.05,0.9815,Helium
5879.052,0.9816,Helium
5879.054,0.9817,Helium
5879.056,0.9818,Helium
5879.058,0.9819,Helium
5879.06,0.9822,Helium
5879.062,0.9823,Helium
5879.064,0.9825,Helium
5879.066,0.9826,Helium
5879.068,0.9827,Helium
5879.07,0.9829,Helium
5879.072,0.9831,Helium
5879.074,0.9832,Helium
5879.076,0.9833,Helium
5879.078,0.9835,Helium
5879.08,0.9836,Helium
5879.082,0.9837,Helium
5879.084,0.9838,Helium
5879.086,0.9839,Helium
5879.088,0.984,Helium
5879.09,0.9841,Helium
5879.092,0.9842,Helium
5879.094,0.9843,Helium
5879.096,0.9845,Helium
5879.098,0.9846,Helium
5879.1,0.9847,Helium
5879.102,0.9847,Helium
5879.104,0.9848,Helium
5879.106,0.9849,Helium
5879.108,0.9849,Helium
5879.11,0.9849,Helium
5879.112,0.985,Helium
5879.114,0.9851,Helium
5879.116,0.9851,Helium
5879.118,0.9852,Helium
5879.12,0.9852,Helium
5879.122,0.9853,Helium
5879.124,0.9854,Helium
5879.126,0.9854,Helium
5879.128,0.9855,Helium
5879.13,0.9856,Helium
5879.132,0.9856,Helium
5879.134,0.9857,Helium
5879.136,0.9857,Helium
5879.138,0.9857,Helium
5879.14,0.9858,Helium
5879.142,0.9858,Helium
5879.144,0.9858,Helium
5879.146,0.9859,Helium
5879.148,0.9859,Helium
5879.15,0.9859,Helium
5879.152,0.9859,Helium
5879.154,0.986,Helium
5879.156,0.986,Helium
5879.158,0.986,Helium
5879.16,0.986,Helium
5879.162,0.986,Helium
5879.164,0.986,Helium
5879.166,0.9861,Helium
5879.168,0.9861,Helium
5879.17,0.9861,Helium
5879.172,0.9861,Helium
5879.174,0.9861,Helium
5879.176,0.9861,Helium
5879.178,0.9861,Helium
5879.18,0.9861,Helium
5879.182,0.9862,Helium
5879.184,0.9862,Helium
5879.186,0.9862,Helium
5879.188,0.9863,Helium
5879.19,0.9864,Helium
5879.192,0.9864,Helium
5879.194,0.9864,Helium
5879.196,0.9864,Helium
5879.198,0.9865,Helium
5879.2,0.9865,Helium
5879.202,0.9865,Helium
5879.204,0.9865,Helium
5879.206,0.9864,Helium
5879.208,0.9864,Helium
5879.21,0.9864,Helium
5879.212,0.9863,Helium
5879.214,0.9863,Helium
5879.216,0.9862,Helium
5879.218,0.986,Helium
5879.22,0.986,Helium
5879.222,0.9859,Helium
5879.224,0.9858,Helium
5879.226,0.9858,Helium
5879.228,0.9857,Helium
5879.23,0.9856,Helium
5879.232,0.9855,Helium
5879.234,0.9855,Helium
5879.236,0.9854,Helium
5879.238,0.9854,Helium
5879.24,0.9854,Helium
5879.242,0.9854,Helium
5879.244,0.9853,Helium
5879.246,0.9853,Helium
5879.248,0.9853,Helium
5879.25,0.9853,Helium
5879.252,0.9853,Helium
5879.254,0.9854,Helium
5879.256,0.9854,Helium
5879.258,0.9854,Helium
5879.26,0.9855,Helium
5879.262,0.9855,Helium
5879.264,0.9855,Helium
5879.266,0.9855,Helium
5879.268,0.9856,Helium
5879.27,0.9856,Helium
5879.272,0.9856,Helium
5879.274,0.9856,Helium
5879.276,0.9856,Helium
5879.278,0.9856,Helium
5879.28,0.9856,Helium
5879.282,0.9855,Helium
5879.284,0.9855,Helium
5879.286,0.9855,Helium
5879.288,0.9855,Helium
5879.29,0.9855,Helium
5879.292,0.9855,Helium
5879.294,0.9855,Helium
5879.296,0.9855,Helium
5879.298,0.9856,Helium
5879.3,0.9856,Helium
5879.302,0.9856,Helium
5879.304,0.9857,Helium
5879.306,0.9857,Helium
5879.308,0.9857,Helium
5879.31,0.9858,Helium
5879.312,0.9859,Helium
5879.314,0.986,Helium
5879.316,0.986,Helium
5879.318,0.986,Helium
5879.32,0.986,Helium
5879.322,0.9861,Helium
5879.324,0.9861,Helium
5879.326,0.9861,Helium
5879.328,0.9861,Helium
5879.33,0.9861,Helium
5879.332,0.9861,Helium
5879.334,0.9861,Helium
5879.336,0.9861,Helium
5879.338,0.9862,Helium
5879.34,0.9861,Helium
5879.342,0.9861,Helium
5879.344,0.9861,Helium
5879.346,0.9861,Helium
5879.348,0.986,Helium
5879.35,0.9859,Helium
5879.352,0.9858,Helium
5879.354,0.9858,Helium
5879.356,0.9857,Helium
5879.358,0.9856,Helium
5879.36,0.9854,Helium
5879.362,0.9853,Helium
5879.364,0.9852,Helium
5879.366,0.985,Helium
5879.368,0.9848,Helium
5879.37,0.9846,Helium
5879.372,0.9844,Helium
5879.374,0.9841,Helium
5879.376,0.9838,Helium
5879.378,0.9835,Helium
5879.38,0.9832,Helium
5879.382,0.9828,Helium
5879.384,0.9824,Helium
5879.386,0.982,Helium
5879.388,0.9816,Helium
5879.39,0.9811,Helium
5879.392,0.9806,Helium
5879.394,0.9801,Helium
5879.396,0.9795,Helium
5879.398,0.9789,Helium
5879.4,0.9782,Helium
5879.402,0.9775,Helium
5879.404,0.9767,Helium
5879.406,0.9759,Helium
5879.408,0.9751,Helium
5879.41,0.9743,Helium
5879.412,0.9734,Helium
5879.414,0.9724,Helium
5879.416,0.9713,Helium
5879.418,0.9702,Helium
5879.42,0.9689,Helium
5879.422,0.9676,Helium
5879.424,0.9661,Helium
5879.426,0.9646,Helium
5879.428,0.9629,Helium
5879.43,0.9611,Helium
5879.432,0.9593,Helium
5879.434,0.9575,Helium
5879.436,0.9552,Helium
5879.438,0.9529,Helium
5879.44,0.9504,Helium
5879.442,0.9479,Helium
5879.444,0.9451,Helium
5879.446,0.9423,Helium
5879.448,0.9393,Helium
5879.45,0.9362,Helium
5879.452,0.933,Helium
5879.454,0.9297,Helium
5879.456,0.9264,Helium
5879.458,0.9231,Helium
5879.46,0.9196,Helium
5879.462,0.9164,Helium
5879.464,0.9132,Helium
5879.466,0.91,Helium
5879.468,0.9069,Helium
5879.47,0.9043,Helium
5879.472,0.9018,Helium
5879.474,0.8996,Helium
5879.476,0.8977,Helium
5879.478,0.8959,Helium
5879.48,0.8942,Helium
5879.482,0.8931,Helium
5879.484,0.8924,Helium
5879.486,0.892,Helium
5879.488,0.892,Helium
5879.49,0.8919,Helium
5879.492,0.8918,Helium
5879.494,0.8918,Helium
5879.496,0.8924,Helium
5879.498,0.8935,Helium
5879.5,0.8951,Helium
5879.502,0.897,Helium
5879.504,0.8989,Helium
5879.506,0.9008,Helium
5879.508,0.9027,Helium
5879.51,0.9047,Helium
5879.512,0.9069,Helium
5879.514,0.9095,Helium
5879.516,0.9126,Helium
5879.518,0.9157,Helium
5879.52,0.9187,Helium
5879.522,0.9215,Helium
5879.524,0.9242,Helium
5879.526,0.9269,Helium
5879.528,0.9295,Helium
5879.53,0.932,Helium
5879.532,0.9342,Helium
5879.534,0.9365,Helium
5879.536,0.9387,Helium
5879.538,0.9408,Helium
5879.54,0.9428,Helium
5879.542,0.9447,Helium
5879.544,0.9464,Helium
5879.546,0.9479,Helium
5879.548,0.9493,Helium
5879.55,0.9507,Helium
5879.552,0.9519,Helium
5879.554,0.9531,Helium
5879.556,0.9541,Helium
5879.558,0.9549,Helium
5879.56,0.9556,Helium
5879.562,0.9563,Helium
5879.564,0.9571,Helium
5879.566,0.9579,Helium
5879.568,0.9586,Helium
5879.57,0.9593,Helium
5879.572,0.9599,Helium
5879.574,0.9605,Helium
5879.576,0.9611,Helium
5879.578,0.9617,Helium
5879.58,0.9623,Helium
5879.582,0.9629,Helium
5879.584,0.9635,Helium
5879.586,0.9642,Helium
5879.588,0.9648,Helium
5879.59,0.9655,Helium
5879.592,0.9662,Helium
5879.594,0.9669,Helium
5879.596,0.9676,Helium
5879.598,0.9683,Helium
5879.6,0.9691,Helium
5879.602,0.9698,Helium
5879.604,0.9705,Helium
5879.606,0.9713,Helium
5879.608,0.972,Helium
5879.61,0.9727,Helium
5879.612,0.9734,Helium
5879.614,0.974,Helium
5879.616,0.9746,Helium
5879.618,0.9752,Helium
5879.62,0.9757,Helium
5879.622,0.9762,Helium
5879.624,0.9766,Helium
5879.626,0.9771,Helium
5879.628,0.9774,Helium
5879.63,0.9777,Helium
5879.632,0.978,Helium
5879.634,0.9782,Helium
5879.636,0.9784,Helium
5879.638,0.9786,Helium
5879.64,0.9787,Helium
5879.642,0.9788,Helium
5879.644,0.9788,Helium
5879.646,0.9789,Helium
5879.648,0.9789,Helium
5879.65,0.9789,Helium
5879.652,0.9788,Helium
5879.654,0.9788,Helium
5879.656,0.9787,Helium
5879.658,0.9786,Helium
5879.66,0.9786,Helium
5879.662,0.9786,Helium
5879.664,0.9785,Helium
5879.666,0.9784,Helium
5879.668,0.9784,Helium
5879.67,0.9784,Helium
5879.672,0.9784,Helium
5879.674,0.9784,Helium
5879.676,0.9785,Helium
5879.678,0.9785,Helium
5879.68,0.9785,Helium
5879.682,0.9785,Helium
5879.684,0.9785,Helium
5879.686,0.9786,Helium
5879.688,0.9786,Helium
5879.69,0.9786,Helium
5879.692,0.9786,Helium
5879.694,0.9786,Helium
5879.696,0.9786,Helium
5879.698,0.9785,Helium
5879.7,0.9785,Helium
5879.702,0.9784,Helium
5879.704,0.9784,Helium
5879.706,0.9783,Helium
5879.708,0.9783,Helium
5879.71,0.9782,Helium
5879.712,0.9782,Helium
5879.714,0.9782,Helium
5879.716,0.9782,Helium
5879.718,0.9782,Helium
5879.72,0.9782,Helium
5879.722,0.9782,Helium
5879.724,0.9783,Helium
5879.726,0.9783,Helium
5879.728,0.9784,Helium
5879.73,0.9785,Helium
5879.732,0.9786,Helium
5879.734,0.9787,Helium
5879.736,0.9788,Helium
5879.738,0.9789,Helium
5879.74,0.9789,Helium
5879.742,0.979,Helium
5879.744,0.9791,Helium
5879.746,0.9791,Helium
5879.748,0.9792,Helium
5879.75,0.9792,Helium
5879.752,0.9792,Helium
5879.754,0.9792,Helium
5879.756,0.9792,Helium
5879.758,0.9792,Helium
5879.76,0.979,Helium
5879.762,0.979,Helium
5879.764,0.979,Helium
5879.766,0.9789,Helium
5879.768,0.9789,Helium
5879.77,0.9789,Helium
5879.772,0.9788,Helium
5879.774,0.9788,Helium
5879.776,0.9788,Helium
5879.778,0.9788,Helium
5879.78,0.9788,Helium
5879.782,0.9789,Helium
5879.784,0.9789,Helium
5879.786,0.9789,Helium
5879.788,0.979,Helium
5879.79,0.9791,Helium
5879.792,0.9792,Helium
5879.794,0.9793,Helium
5879.796,0.9794,Helium
5879.798,0.9795,Helium
5879.8,0.9796,Helium
5879.802,0.9798,Helium
5879.804,0.9799,Helium
5879.806,0.98,Helium
5879.808,0.9801,Helium
5879.81,0.9804,Helium
5879.812,0.9805,Helium
5879.814,0.9807,Helium
5879.816,0.9808,Helium
5879.818,0.981,Helium
5879.82,0.9812,Helium
5879.822,0.9814,Helium
5879.824,0.9815,Helium
5879.826,0.9816,Helium
5879.828,0.9818,Helium
5879.83,0.9819,Helium
5879.832,0.9821,Helium
5879.834,0.9823,Helium
5879.836,0.9824,Helium
5879.838,0.9825,Helium
5879.84,0.9827,Helium
5879.842,0.9828,Helium
5879.844,0.983,Helium
5879.846,0.9831,Helium
5879.848,0.9833,Helium
5879.85,0.9834,Helium
5879.852,0.9835,Helium
5879.854,0.9837,Helium
